0,0,0
0.381,0,0
0.762,0,0
1.143,0,0
1.524,0,0
1.905,0,0
2.286,0,0
2.667,0,0
3.048,0,0
3.429,0,0
3.81,0,0
4.191,0,0
4.572,0,0
4.953,0,0
5.334,0,0
5.715,0,0
6.096,0,0
6.477,0,0
6.858,0,0
7.239,0,0
7.62,0,0
8.001,0,0
8.382,0,0
8.763,0,0
9.144,0,0
9.525,0,0
9.906,0,0
10.287,0,0
10.668,0,0
11.049,0,0
11.43,0,0
11.811,0,0
12.192,0,0
12.573,0,0
12.954,0,0
13.335,0,0
13.716,0,0
14.097,0,0
14.478,0,0
14.859,0,0
15.24,0,0
0,0.381,0
0.381,0.381,0
0.762,0.381,0
1.143,0.381,0
1.524,0.381,0
1.905,0.381,0
2.286,0.381,0
2.667,0.381,0
3.048,0.381,0
3.429,0.381,0
3.81,0.381,0
4.191,0.381,0
4.572,0.381,0
4.953,0.381,0
5.334,0.381,0
5.715,0.381,0
6.096,0.381,0
6.477,0.381,0
6.858,0.381,0
7.239,0.381,0
7.62,0.381,0
8.001,0.381,0
8.382,0.381,0
8.763,0.381,0
9.144,0.381,0
9.525,0.381,0
9.906,0.381,0
10.287,0.381,0
10.668,0.381,0
11.049,0.381,0
11.43,0.381,0
11.811,0.381,0
12.192,0.381,0
12.573,0.381,0
12.954,0.381,0
13.335,0.381,0
13.716,0.381,0
14.097,0.381,0
14.478,0.381,0
14.859,0.381,0
15.24,0.381,0
0,0.762,0
0.381,0.762,0
0.762,0.762,0
1.143,0.762,0
1.524,0.762,0
1.905,0.762,0
2.286,0.762,0
2.667,0.762,0
3.048,0.762,0
3.429,0.762,0
3.81,0.762,0
4.191,0.762,0
4.572,0.762,0
4.953,0.762,0
5.334,0.762,0
5.715,0.762,0
6.096,0.762,0
6.477,0.762,0
6.858,0.762,0
7.239,0.762,0
7.62,0.762,0
8.001,0.762,0
8.382,0.762,0
8.763,0.762,0
9.144,0.762,0
9.525,0.762,0
9.906,0.762,0
10.287,0.762,0
10.668,0.762,0
11.049,0.762,0
11.43,0.762,0
11.811,0.762,0
12.192,0.762,0
12.573,0.762,0
12.954,0.762,0
13.335,0.762,0
13.716,0.762,0
14.097,0.762,0
14.478,0.762,0
14.859,0.762,0
15.24,0.762,0
0,1.143,0
0.381,1.143,0
0.762,1.143,0
1.143,1.143,0
1.524,1.143,0
1.905,1.143,0
2.286,1.143,0
2.667,1.143,0
3.048,1.143,0
3.429,1.143,0
3.81,1.143,0
4.191,1.143,0
4.572,1.143,0
4.953,1.143,0
5.334,1.143,0
5.715,1.143,0
6.096,1.143,0
6.477,1.143,0
6.858,1.143,0
7.239,1.143,0
7.62,1.143,0
8.001,1.143,0
8.382,1.143,0
8.763,1.143,0
9.144,1.143,0
9.525,1.143,0
9.906,1.143,0
10.287,1.143,0
10.668,1.143,0
11.049,1.143,0
11.43,1.143,0
11.811,1.143,0
12.192,1.143,0
12.573,1.143,0
12.954,1.143,0
13.335,1.143,0
13.716,1.143,0
14.097,1.143,0
14.478,1.143,0
14.859,1.143,0
15.24,1.143,0
0,1.524,0
0.381,1.524,0
0.762,1.524,0
1.143,1.524,0
1.524,1.524,0
1.905,1.524,0
2.286,1.524,0
2.667,1.524,0
3.048,1.524,0
3.429,1.524,0
3.81,1.524,0
4.191,1.524,0
4.572,1.524,0
4.953,1.524,0
5.334,1.524,0
5.715,1.524,0
6.096,1.524,0
6.477,1.524,0
6.858,1.524,0
7.239,1.524,0
7.62,1.524,0
8.001,1.524,0
