0,0
0.0381,0
0.0762,0
0.1143,0
0.1524,0
0.1905,0
0.2286,0
0.2667,0
0.3048,0
0.3429,0
0.381,0
0.4191,0
0.4572,0
0.4953,0
0.5334,0
0.5715,0
0.6096,0
0.6477,0
0.6858,0
0.7239,0
0.762,0
0.8001,0
0.8382,0
0.8763,0
0.9144,0
0.9525,0
0.9906,0
1.0287,0
1.0668,0
1.1049,0
1.143,0
1.1811,0
1.2192,0
1.2573,0
1.2954,0
1.3335,0
1.3716,0
1.4097,0
1.4478,0
1.4859,0
1.524,0
1.5621,0
1.6002,0
1.6383,0
1.6764,0
1.7145,0
1.7526,0
1.7907,0
1.8288,0
1.8669,0
1.905,0
1.9431,0
1.9812,0
2.0193,0
2.0574,0
2.0955,0
2.1336,0
2.1717,0
2.2098,0
2.2479,0
2.286,0
2.3241,0
2.3622,0
2.4003,0
2.4384,0
2.4765,0
2.5146,0
2.5527,0
2.5908,0
2.6289,0
2.667,0
2.7051,0
2.7432,0
2.7813,0
2.8194,0
2.8575,0
2.8956,0
2.9337,0
2.9718,0
3.0099,0
3.048,0
3.0861,0
3.1242,0
3.1623,0
3.2004,0
3.2385,0
3.2766,0
3.3147,0
3.3528,0
3.3909,0
3.429,0
3.4671,0
3.5052,0
3.5433,0
3.5814,0
3.6195,0
3.6576,0
3.6957,0
3.7338,0
3.7719,0
3.81,0
3.8481,0
3.8862,0
3.9243,0
3.9624,0
4.0005,0
4.0386,0
4.0767,0
4.1148,0
4.1529,0
4.191,0
4.2291,0
4.2672,0
4.3053,0
4.3434,0
4.3815,0
4.4196,0
4.4577,0
4.4958,0
4.5339,0
4.572,0
4.6101,0
4.6482,0
4.6863,0
4.7244,0
4.7625,0
4.8006,0
4.8387,0
4.8768,0
4.9149,0
4.953,0
4.9911,0
5.0292,0
5.0673,0
5.1054,0
5.1435,0
5.1816,0
5.2197,0
5.2578,0
5.2959,0
5.334,0
5.3721,0
5.4102,0
5.4483,0
5.4864,0
5.5245,0
5.5626,0
5.6007,0
5.6388,0
5.6769,0
5.715,0
5.7531,0
5.7912,0
5.8293,0
5.8674,0
5.9055,0
5.9436,0
5.9817,0
6.0198,0
6.0579,0
6.096,0
6.1341,0
6.1722,0
6.2103,0
6.2484,0
6.2865,0
6.3246,0
6.3627,0
6.4008,0
6.4389,0
6.477,0
6.5151,0
6.5532,0
6.5913,0
6.6294,0
6.6675,0
6.7056,0
6.7437,0
6.7818,0
6.8199,0
6.858,0
6.8961,0
6.9342,0
6.9723,0
7.0104,0
7.0485,0
7.0866,0
7.1247,0
7.1628,0
7.2009,0
7.239,0
7.2771,0
7.3152,0
7.3533,0
7.3914,0
7.4295,0
7.4676,0
7.5057,0
7.5438,0
7.5819,0
7.62,0
7.6581,0
7.6962,0
7.7343,0
