0,0
0.6096,0
1.2192,0
1.8288,0
2.4384,0
3.048,0
3.6576,0
4.2672,0
4.8768,0
5.4864,0
6.096,0
6.7056,0
7.3152,0
7.9248,0
8.5344,0
9.144,0
9.7536,0
10.3632,0
10.9728,0
11.5824,0
12.192,0
12.8016,0
13.4112,0
14.0208,0
14.6304,0
15.24,0
0,0.6096
0.6096,0.6096
1.2192,0.6096
1.8288,0.6096
2.4384,0.6096
3.048,0.6096
3.6576,0.6096
4.2672,0.6096
4.8768,0.6096
5.4864,0.6096
6.096,0.6096
6.7056,0.6096
7.3152,0.6096
7.9248,0.6096
8.5344,0.6096
9.144,0.6096
9.7536,0.6096
10.3632,0.6096
10.9728,0.6096
11.5824,0.6096
12.192,0.6096
12.8016,0.6096
13.4112,0.6096
14.0208,0.6096
14.6304,0.6096
15.24,0.6096
0,1.2192
0.6096,1.2192
1.2192,1.2192
1.8288,1.2192
2.4384,1.2192
3.048,1.2192
3.6576,1.2192
4.2672,1.2192
4.8768,1.2192
5.4864,1.2192
6.096,1.2192
6.7056,1.2192
7.3152,1.2192
7.9248,1.2192
8.5344,1.2192
9.144,1.2192
9.7536,1.2192
10.3632,1.2192
10.9728,1.2192
11.5824,1.2192
12.192,1.2192
12.8016,1.2192
13.4112,1.2192
14.0208,1.2192
14.6304,1.2192
15.24,1.2192
0,1.8288
0.6096,1.8288
1.2192,1.8288
1.8288,1.8288
2.4384,1.8288
3.048,1.8288
3.6576,1.8288
4.2672,1.8288
4.8768,1.8288
5.4864,1.8288
6.096,1.8288
6.7056,1.8288
7.3152,1.8288
7.9248,1.8288
8.5344,1.8288
9.144,1.8288
9.7536,1.8288
10.3632,1.8288
10.9728,1.8288
11.5824,1.8288
12.192,1.8288
12.8016,1.8288
13.4112,1.8288
14.0208,1.8288
14.6304,1.8288
15.24,1.8288
0,2.4384
0.6096,2.4384
1.2192,2.4384
1.8288,2.4384
2.4384,2.4384
3.048,2.4384
3.6576,2.4384
4.2672,2.4384
4.8768,2.4384
5.4864,2.4384
6.096,2.4384
6.7056,2.4384
7.3152,2.4384
7.9248,2.4384
8.5344,2.4384
9.144,2.4384
9.7536,2.4384
10.3632,2.4384
10.9728,2.4384
11.5824,2.4384
12.192,2.4384
12.8016,2.4384
13.4112,2.4384
14.0208,2.4384
14.6304,2.4384
15.24,2.4384
0,3.048
0.6096,3.048
1.2192,3.048
1.8288,3.048
2.4384,3.048
3.048,3.048
3.6576,3.048
4.2672,3.048
4.8768,3.048
5.4864,3.048
6.096,3.048
6.7056,3.048
7.3152,3.048
7.9248,3.048
8.5344,3.048
9.144,3.048
9.7536,3.048
10.3632,3.048
10.9728,3.048
11.5824,3.048
12.192,3.048
12.8016,3.048
13.4112,3.048
14.0208,3.048
14.6304,3.048
15.24,3.048
0,3.6576
0.6096,3.6576
1.2192,3.6576
1.8288,3.6576
2.4384,3.6576
3.048,3.6576
3.6576,3.6576
4.2672,3.6576
4.8768,3.6576
5.4864,3.6576
6.096,3.6576
6.7056,3.6576
7.3152,3.6576
7.9248,3.6576
8.5344,3.6576
9.144,3.6576
9.7536,3.6576
10.3632,3.6576
10.9728,3.6576
11.5824,3.6576
12.192,3.6576
12.8016,3.6576
13.4112,3.6576
14.0208,3.6576
14.6304,3.6576
15.24,3.6576
0,4.2672
0.6096,4.2672
1.2192,4.2672
1.8288,4.2672
2.4384,4.2672
3.048,4.2672
3.6576,4.2672
4.2672,4.2672
4.8768,4.2672
5.4864,4.2672
6.096,4.2672
6.7056,4.2672
7.3152,4.2672
7.9248,4.2672
8.5344,4.2672
9.144,4.2672
9.7536,4.2672
10.3632,4.2672
10.9728,4.2672
11.5824,4.2672
12.192,4.2672
12.8016,4.2672
13.4112,4.2672
14.0208,4.2672
14.6304,4.2672
15.24,4.2672
0,4.8768
0.6096,4.8768
1.2192,4.8768
1.8288,4.8768
2.4384,4.8768
3.048,4.8768
3.6576,4.8768
4.2672,4.8768
4.8768,4.8768
5.4864,4.8768
6.096,4.8768
6.7056,4.8768
7.3152,4.8768
7.9248,4.8768
8.5344,4.8768
9.144,4.8768
9.7536,4.8768
10.3632,4.8768
10.9728,4.8768
11.5824,4.8768
12.192,4.8768
12.8016,4.8768
13.4112,4.8768
14.0208,4.8768
14.6304,4.8768
